2	477	0	0	11	7	17	0	0	477	477	88	8	451	10	0	0	0	0	0	33	21	1	122	0	0	1	1	63	0	1	1	1	0	0	122	0	0	1	0	0	0	24	85	27	0	0	60	StartStop	-7.18	.	-	-	-	
21	831	0	0	74	18	12	0	69	726	831	942	304	65535	65535	0	0	0	0	22	31	11	44	3098	0	56	1	1	63	1	1	1	187	387	61	3098	60	71	1	0	0	0	144	142	0	0	0	60	StartStop	18.32	T1	-	-	-	
20	722	0	0	65	53	19	0	34	620	722	270	108	25703	65535	0	0	0	0	17	17	28	53	2916	2916	38	3	4	60	4	3	1	491	338	162	2916	21	55	1	0	0	0	117	81	57	0	0	60	StartStop	18.61	T1	-	-	-	
20	211	0	0	14	11	2	0	65	96	211	198	78	50960	65535	0	0	0	0	8	40	63	65	2925	2925	48	4	4	60	4	4	1	537	280	177	2925	24	45	1	0	0	0	28	10	22	0	0	60	StartStop	18.37	T1	-	-	-	
21	961	0	0	89	31	24	0	75	856	961	300	139	36629	65535	0	0	0	0	4	11	24	51	2821	0	34	1	1	63	1	1	1	170	350	56	2821	52	55	1	0	0	0	192	63	94	0	0	60	StartStop	18.62	Delay20	-	-	-	
18	824	0	0	84	16	19	0	37	719	824	243	102	36207	65535	0	0	0	0	7	17	19	53	3089	0	39	1	1	54	10	2	2	192	203	63	3089	56	30	1	0	0	0	136	174	79	0	0	60	StartStop	7.69	T1	-	-	-	
16	177	0	0	16	6	2	0	12	62	177	250	82	34998	48566	0	0	0	0	3	28	79	68	2712	2712	51	2	2	62	2	2	1	310	322	102	2712	22	11	1	0	0	0	0	37	17	0	0	60	StartStop	13.64	T1	-	-	-	
17	1196	0	0	114	11	45	0	23	1087	1196	343	96	23458	65535	0	0	0	0	3	12	15	53	3282	0	1	1	1	63	1	1	1	198	410	65	3282	55	24	1	0	0	0	254	64	90	0	0	60	StartStop	7.21	T2	-	-	-	
22	483	0	0	24	21	15	0	57	381	483	219	71	4863	34934	0	0	0	0	14	18	46	62	2501	0	17	1	4	60	4	2	2	240	250	79	2501	29	8	1	0	0	0	33	330	27	0	0	60	StartStop	18.80	T1	-	-	-	
23	221	0	0	7	2	4	0	94	112	221	449	180	3587	24401	0	0	0	0	7	25	78	68	242	0	40	1	6	45	19	4	4	14	17	4	242	38	45	1	0	0	0	15	63	14	0	0	60	StartStop	19.20	Delay22	-	-	-	
21	1025	0	0	106	7	31	0	38	920	1025	373	136	34959	65535	0	0	0	0	37	16	24	49	3019	0	12	1	1	44	20	2	2	182	193	60	3019	16	28	1	0	0	0	160	33	91	0	0	60	StartStop	11.71	T2	-	-	-	
18	501	0	0	33	22	15	0	23	399	501	228	91	9787	47889	0	0	0	0	11	10	41	61	3130	3130	32	4	3	35	29	4	1	494	257	163	3130	19	13	1	0	0	0	65	166	31	0	0	60	StartStop	21.99	T1	-	-	-	
